_id,name,type,sub_type,rarity,carry_capacity,buy,sell,description,icon_name,icon_color,account
266246,Tigrex Lance 6,Weapon,Lance,3,0,0,0,"The Tiger Stinger's final form is made only to stab really, REALLY well.",icon_lance,0,0
266247,Great Tigrex Lance 7,Weapon,Lance,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Tiger Stinger.,icon_lance,0,0
266497,Lava Cone 1,Weapon,Lance,5,0,0,0,A hellishly hot Lance made to resemble the volcano from whence it came.,icon_lance,0,0
266498,Lava Cone 2,Weapon,Lance,5,0,0,0,A hellishly hot Lance made to resemble the volcano from whence it came.,icon_lance,0,0
266499,Magma Pike 3,Weapon,Lance,5,0,0,0,"The Lava Cone's final form seethes with heat, ready to burn it all down.",icon_lance,0,0
266500,Magma Pike 4,Weapon,Lance,5,0,0,0,"The Lava Cone's final form seethes with heat, ready to burn it all down.",icon_lance,0,0
266501,Volcanic Lance 5,Weapon,Lance,5,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Lava Cone.,icon_lance,0,0
266753,Thane Lance 1,Weapon,Lance,1,0,0,0,A large Lance forged of hard ore. Traditionally used as an official knightly weapon.,icon_lance,0,0
266754,Thane Lance 2,Weapon,Lance,1,0,0,0,A large Lance forged of hard ore. Traditionally used as an official knightly weapon.,icon_lance,0,0
266755,Thane Lance 3,Weapon,Lance,1,0,0,0,A large Lance forged of hard ore. Traditionally used as an official knightly weapon.,icon_lance,0,0
266756,Thane Lance 4,Weapon,Lance,1,0,0,0,A large Lance forged of hard ore. Traditionally used as an official knightly weapon.,icon_lance,0,0
266757,Thane Lance 5,Weapon,Lance,1,0,0,0,A large Lance forged of hard ore. Traditionally used as an official knightly weapon.,icon_lance,0,0
266758,Thane Lance 6,Weapon,Lance,1,0,0,0,A large Lance forged of hard ore. Traditionally used as an official knightly weapon.,icon_lance,0,0
266759,Knight Lance 7,Weapon,Lance,1,0,0,0,A quality knight deserves nothing less than the Thane Lance's final form.,icon_lance,0,0
266760,Knight Lance 8,Weapon,Lance,1,0,0,0,A quality knight deserves nothing less than the Thane Lance's final form.,icon_lance,0,0
266761,Knight Lance 9,Weapon,Lance,1,0,0,0,A quality knight deserves nothing less than the Thane Lance's final form.,icon_lance,0,0
266762,Cavalry Lance 10,Weapon,Lance,1,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Thane Lance.,icon_lance,0,0
267009,Acrus Lance 1,Weapon,Lance,3,0,0,0,A fearsome Lance made from Lagiacrus materials. Jolts its prey with electricity.,icon_lance,0,0
267010,Acrus Lance 2,Weapon,Lance,3,0,0,0,A fearsome Lance made from Lagiacrus materials. Jolts its prey with electricity.,icon_lance,0,0
267011,Acrus Lance 3,Weapon,Lance,3,0,0,0,A fearsome Lance made from Lagiacrus materials. Jolts its prey with electricity.,icon_lance,0,0
267012,Acrus Lance 4,Weapon,Lance,3,0,0,0,A fearsome Lance made from Lagiacrus materials. Jolts its prey with electricity.,icon_lance,0,0
267013,High Acrus Lance 5,Weapon,Lance,3,0,0,0,Each attack from the Acrus Lance's final form carries the sea god's unbridled fury.,icon_lance,0,0
267014,High Acrus Lance 6,Weapon,Lance,3,0,0,0,Each attack from the Acrus Lance's final form carries the sea god's unbridled fury.,icon_lance,0,0
267015,Exacrus Lance 7,Weapon,Lance,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Acrus Lance.,icon_lance,0,0
267265,Doris Spear 1,Weapon,Lance,6,0,0,0,Lagiacrus's lightning in Lance form. Those it touches are reduced to sea foam.,icon_lance,0,0
267266,Doris Spear 2,Weapon,Lance,6,0,0,0,Lagiacrus's lightning in Lance form. Those it touches are reduced to sea foam.,icon_lance,0,0
267267,Stormy Doris 3,Weapon,Lance,6,0,0,0,The Doris Spear's final form wields dominion over both sea and sky.,icon_lance,0,0
267268,Stormy Doris 4,Weapon,Lance,6,0,0,0,The Doris Spear's final form wields dominion over both sea and sky.,icon_lance,0,0
267269,Stormy Doris 5,Weapon,Lance,6,0,0,0,The Doris Spear's final form wields dominion over both sea and sky.,icon_lance,0,0
267270,Perfect Storm Doris 6,Weapon,Lance,6,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Doris Spear.,icon_lance,0,0
267521,Steel Knight's Pike 1,Weapon,Lance,3,0,0,0,"Lance of the Iron Knights, mercenaries said to seek the secrets of dragon riding.",icon_lance,0,0
267522,Steel Knight's Pike 2,Weapon,Lance,3,0,0,0,"Lance of the Iron Knights, mercenaries said to seek the secrets of dragon riding.",icon_lance,0,0
267523,Steel Knight's Pike 3,Weapon,Lance,3,0,0,0,"Lance of the Iron Knights, mercenaries said to seek the secrets of dragon riding.",icon_lance,0,0
267524,Steel Knight's Pike 4,Weapon,Lance,3,0,0,0,"Lance of the Iron Knights, mercenaries said to seek the secrets of dragon riding.",icon_lance,0,0
267525,Grayburg Javelin 5,Weapon,Lance,3,0,0,0,Wielders of the final form of the Steel Knight's Pike cast the shadow of a wyvern.,icon_lance,0,0
267526,Grayburg Javelin 6,Weapon,Lance,3,0,0,0,Wielders of the final form of the Steel Knight's Pike cast the shadow of a wyvern.,icon_lance,0,0
267527,Steel Grayburg 7,Weapon,Lance,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Steel Knight's Pike.,icon_lance,0,0
267777,Dragon Rider Spear 1,Weapon,Lance,6,0,0,0,Used by a mercenary leader who disappeared searching for wyverns. Nothing is sharper.,icon_lance,0,0
267778,Dragon Rider Spear 2,Weapon,Lance,6,0,0,0,Used by a mercenary leader who disappeared searching for wyverns. Nothing is sharper.,icon_lance,0,0
267779,Dragoon's Gáe Bulg 3,Weapon,Lance,6,0,0,0,The Dragon Rider Spear's final form. Made for dragon tamers of the modern age.,icon_lance,0,0
267780,Dragoon's Gáe Bulg 4,Weapon,Lance,6,0,0,0,The Dragon Rider Spear's final form. Made for dragon tamers of the modern age.,icon_lance,0,0
267781,Dragoon's Gáe Bulg 5,Weapon,Lance,6,0,0,0,The Dragon Rider Spear's final form. Made for dragon tamers of the modern age.,icon_lance,0,0
267782,Pure Gáe Bulg 6,Weapon,Lance,6,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Dragon Rider Spear.,icon_lance,0,0
268033,Drill Lance 1,Weapon,Lance,2,0,0,0,A mechanical Lance once used to mine ore. Its rotator mechanism can release electricity.,icon_lance,0,0
268034,Drill Lance 2,Weapon,Lance,2,0,0,0,A mechanical Lance once used to mine ore. Its rotator mechanism can release electricity.,icon_lance,0,0
268035,Drill Lance 3,Weapon,Lance,2,0,0,0,A mechanical Lance once used to mine ore. Its rotator mechanism can release electricity.,icon_lance,0,0
268036,Drill Lance 4,Weapon,Lance,2,0,0,0,A mechanical Lance once used to mine ore. Its rotator mechanism can release electricity.,icon_lance,0,0
268037,Drill Lance 5,Weapon,Lance,2,0,0,0,A mechanical Lance once used to mine ore. Its rotator mechanism can release electricity.,icon_lance,0,0
268038,Gigadrill Lance 6,Weapon,Lance,2,0,0,0,The Drill Lance's final form can turn prey into living lightning rods.,icon_lance,0,0
268039,Gigadrill Lance 7,Weapon,Lance,2,0,0,0,The Drill Lance's final form can turn prey into living lightning rods.,icon_lance,0,0
268040,Exadrill Lance 8,Weapon,Lance,2,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Drill Lance.,icon_lance,0,0
268289,Hidden Stinger 1,Weapon,Lance,2,0,0,0,"An ebon Lance, black as night. Its bloodlust blots out the sky, enmeshing all in gloom.",icon_lance,0,0
268290,Hidden Stinger 2,Weapon,Lance,2,0,0,0,"An ebon Lance, black as night. Its bloodlust blots out the sky, enmeshing all in gloom.",icon_lance,0,0
268291,Hidden Stinger 3,Weapon,Lance,2,0,0,0,"An ebon Lance, black as night. Its bloodlust blots out the sky, enmeshing all in gloom.",icon_lance,0,0
268292,Hidden Stinger 4,Weapon,Lance,2,0,0,0,"An ebon Lance, black as night. Its bloodlust blots out the sky, enmeshing all in gloom.",icon_lance,0,0
268293,Night Rains Black 5,Weapon,Lance,2,0,0,0,The Hidden Stinger's final form puts any monster out of its misery fast.,icon_lance,0,0
268294,Night Rains Black 6,Weapon,Lance,2,0,0,0,The Hidden Stinger's final form puts any monster out of its misery fast.,icon_lance,0,0
268295,Night Rains Black 7,Weapon,Lance,2,0,0,0,The Hidden Stinger's final form puts any monster out of its misery fast.,icon_lance,0,0
268296,Avidya Lance 8,Weapon,Lance,2,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Hidden Stinger.,icon_lance,0,0
268545,Spiked Spear 1,Weapon,Lance,1,0,0,0,"A lightweight weapon that is easy to craft and easier to use, giving it many fans.",icon_lance,0,0
268546,Spiked Spear 2,Weapon,Lance,1,0,0,0,"A lightweight weapon that is easy to craft and easier to use, giving it many fans.",icon_lance,0,0
268547,Spiked Spear 3,Weapon,Lance,1,0,0,0,"A lightweight weapon that is easy to craft and easier to use, giving it many fans.",icon_lance,0,0
268548,Spiked Spear 4,Weapon,Lance,1,0,0,0,"A lightweight weapon that is easy to craft and easier to use, giving it many fans.",icon_lance,0,0
268549,Spiked Javelin 5,Weapon,Lance,1,0,0,0,The Spiked Spear's final form. Striking at an enemy's vitals with it feels all too natural.,icon_lance,0,0
268550,Spiked Javelin 6,Weapon,Lance,1,0,0,0,The Spiked Spear's final form. Striking at an enemy's vitals with it feels all too natural.,icon_lance,0,0
268551,Spiked Javelin 7,Weapon,Lance,1,0,0,0,The Spiked Spear's final form. Striking at an enemy's vitals with it feels all too natural.,icon_lance,0,0
268552,Merciless Spike 8,Weapon,Lance,1,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Spiked Spear.,icon_lance,0,0
268801,Aqua Spear 1,Weapon,Lance,4,0,0,0,"A Lance made with quality Piscine parts, known to boost elemental properties.",icon_lance,0,0
268802,Aqua Spear 2,Weapon,Lance,4,0,0,0,"A Lance made with quality Piscine parts, known to boost elemental properties.",icon_lance,0,0
268803,Stream Spear 3,Weapon,Lance,4,0,0,0,The Aqua Spear's final form shoots water that tears at a cellular level.,icon_lance,0,0
268804,Stream Spear 4,Weapon,Lance,4,0,0,0,The Aqua Spear's final form shoots water that tears at a cellular level.,icon_lance,0,0
268805,Stream Spear 5,Weapon,Lance,4,0,0,0,The Aqua Spear's final form shoots water that tears at a cellular level.,icon_lance,0,0
268806,Oceanic Spear 6,Weapon,Lance,4,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Aqua Spear.,icon_lance,0,0
269057,Rockabye Spear 1,Weapon,Lance,5,0,0,0,A Lance built top to bottom with components tailored to inflict Sleep.,icon_lance,0,0
269058,Rockabye Spear 2,Weapon,Lance,5,0,0,0,A Lance built top to bottom with components tailored to inflict Sleep.,icon_lance,0,0
269059,Requiem Spear 3,Weapon,Lance,5,0,0,0,The Rockabye Spear's final form. Releases chemicals that can put its prey to sleep.,icon_lance,0,0
269060,Requiem Spear 4,Weapon,Lance,5,0,0,0,The Rockabye Spear's final form. Releases chemicals that can put its prey to sleep.,icon_lance,0,0
269061,Requiem Spear 5,Weapon,Lance,5,0,0,0,The Rockabye Spear's final form. Releases chemicals that can put its prey to sleep.,icon_lance,0,0
269062,Nightmare Spear 6,Weapon,Lance,5,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Rockabye Spear.,icon_lance,0,0
269313,Thunderspear 1,Weapon,Lance,3,0,0,0,"A Lance that unleashes thunder. ""And with the thunder, the world is returned to dust.""",icon_lance,0,0
269314,Thunderspear 2,Weapon,Lance,3,0,0,0,"A Lance that unleashes thunder. ""And with the thunder, the world is returned to dust.""",icon_lance,0,0
269315,Thunderspear 3,Weapon,Lance,3,0,0,0,"A Lance that unleashes thunder. ""And with the thunder, the world is returned to dust.""",icon_lance,0,0
269316,Thunderspear 4,Weapon,Lance,3,0,0,0,"A Lance that unleashes thunder. ""And with the thunder, the world is returned to dust.""",icon_lance,0,0
269317,Thunderlance 5,Weapon,Lance,3,0,0,0,The Thunderspear's final form is nothing short of a portable thundercloud.,icon_lance,0,0
269318,Thunderlance 6,Weapon,Lance,3,0,0,0,The Thunderspear's final form is nothing short of a portable thundercloud.,icon_lance,0,0
269319,Thunderlance 7,Weapon,Lance,3,0,0,0,The Thunderspear's final form is nothing short of a portable thundercloud.,icon_lance,0,0
269320,Naar Thunderlance 8,Weapon,Lance,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Thunderspear.,icon_lance,0,0
269569,Type 43 Dragonlance 1,Weapon,Lance,2,0,0,0,"Anti-air weaponry converted into the sleek form of a slim, compact Lance.",icon_lance,0,0
269570,Type 43 Dragonlance 2,Weapon,Lance,2,0,0,0,"Anti-air weaponry converted into the sleek form of a slim, compact Lance.",icon_lance,0,0
269571,Type 43 Dragonlance 3,Weapon,Lance,2,0,0,0,"Anti-air weaponry converted into the sleek form of a slim, compact Lance.",icon_lance,0,0
269572,Type 43 Dragonlance 4,Weapon,Lance,2,0,0,0,"Anti-air weaponry converted into the sleek form of a slim, compact Lance.",icon_lance,0,0
269573,Drakenwerfer 5,Weapon,Lance,2,0,0,0,The Type 43 Dragonlance's final form. It's almost artful how well it performs.,icon_lance,0,0
269574,Drakenwerfer 6,Weapon,Lance,2,0,0,0,The Type 43 Dragonlance's final form. It's almost artful how well it performs.,icon_lance,0,0
269575,Dragon's Howl 7,Weapon,Lance,2,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Type 43 Dragonlance.,icon_lance,0,0
269825,Bone Lance 1,Weapon,Lance,1,0,0,0,A bone Lance that stands up to snuff. Fans love its wild decorative bits.,icon_lance,0,0
269826,Bone Lance 2,Weapon,Lance,1,0,0,0,A bone Lance that stands up to snuff. Fans love its wild decorative bits.,icon_lance,0,0
269827,Bone Lance 3,Weapon,Lance,1,0,0,0,A bone Lance that stands up to snuff. Fans love its wild decorative bits.,icon_lance,0,0
269828,Bone Lance 4,Weapon,Lance,1,0,0,0,A bone Lance that stands up to snuff. Fans love its wild decorative bits.,icon_lance,0,0
269829,Bone Lance 5,Weapon,Lance,1,0,0,0,A bone Lance that stands up to snuff. Fans love its wild decorative bits.,icon_lance,0,0
269830,Bone Lance 6,Weapon,Lance,1,0,0,0,A bone Lance that stands up to snuff. Fans love its wild decorative bits.,icon_lance,0,0
269831,Bone Lance 7,Weapon,Lance,1,0,0,0,A bone Lance that stands up to snuff. Fans love its wild decorative bits.,icon_lance,0,0
269832,Hard Bone Lance 8,Weapon,Lance,1,0,0,0,The Bone Lance's supreme form reigns as the king of savage weaponry.,icon_lance,0,0
269833,Hard Bone Lance 9,Weapon,Lance,1,0,0,0,The Bone Lance's supreme form reigns as the king of savage weaponry.,icon_lance,0,0
269834,Hard Bone Lance 10,Weapon,Lance,1,0,0,0,The Bone Lance's supreme form reigns as the king of savage weaponry.,icon_lance,0,0
269835,Heavy Bone Lance 11,Weapon,Lance,1,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Bone Lance.,icon_lance,0,0
270081,Longhorn Spear 1,Weapon,Lance,1,0,0,0,"A straightforward Lance that's light, sturdy, and easy to maintain.",icon_lance,0,0
270082,Longhorn Spear 2,Weapon,Lance,1,0,0,0,"A straightforward Lance that's light, sturdy, and easy to maintain.",icon_lance,0,0
270083,Longhorn Spear 3,Weapon,Lance,1,0,0,0,"A straightforward Lance that's light, sturdy, and easy to maintain.",icon_lance,0,0
270084,Longhorn Spear 4,Weapon,Lance,1,0,0,0,"A straightforward Lance that's light, sturdy, and easy to maintain.",icon_lance,0,0
270085,Longhorn Spear 5,Weapon,Lance,1,0,0,0,"A straightforward Lance that's light, sturdy, and easy to maintain.",icon_lance,0,0
270086,Longtusk Spear 6,Weapon,Lance,1,0,0,0,"The Longhorn Spear's final form. Long and sturdy, poking it is plain ol' fun.",icon_lance,0,0
270087,Longtusk Spear 7,Weapon,Lance,1,0,0,0,"The Longhorn Spear's final form. Long and sturdy, poking it is plain ol' fun.",icon_lance,0,0
270088,Longfang Spear 8,Weapon,Lance,1,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Longhorn Spear.,icon_lance,0,0
270337,Giant Tusk 1,Weapon,Lance,5,0,0,0,Made of high-density bone and little else. The quality of the material used is key.,icon_lance,0,0
270338,Giant Tusk 2,Weapon,Lance,5,0,0,0,Made of high-density bone and little else. The quality of the material used is key.,icon_lance,0,0
270339,Brutal Tusk 3,Weapon,Lance,5,0,0,0,The Giant Tusk's final form. Extra sharp for the smoothest stabs.,icon_lance,0,0
270340,Brutal Tusk 4,Weapon,Lance,5,0,0,0,The Giant Tusk's final form. Extra sharp for the smoothest stabs.,icon_lance,0,0
270341,Brutal Tusk 5,Weapon,Lance,5,0,0,0,The Giant Tusk's final form. Extra sharp for the smoothest stabs.,icon_lance,0,0
270342,Slaughter Tusk 6,Weapon,Lance,5,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Giant Tusk.,icon_lance,0,0
270593,Harbah Lance 1,Weapon,Lance,3,0,0,0,A Lance assembled from Seregios blades. Evading repeatedly while drawn restores some Sharpness.,icon_lance,0,0
270594,Harbah Lance 2,Weapon,Lance,3,0,0,0,A Lance assembled from Seregios blades. Evading repeatedly while drawn restores some Sharpness.,icon_lance,0,0
270595,Harbah Lance 3,Weapon,Lance,3,0,0,0,A Lance assembled from Seregios blades. Evading repeatedly while drawn restores some Sharpness.,icon_lance,0,0
270596,Harbah Lance 4,Weapon,Lance,3,0,0,0,A Lance assembled from Seregios blades. Evading repeatedly while drawn restores some Sharpness.,icon_lance,0,0
270597,Turbulent Lance 5,Weapon,Lance,3,0,0,0,The Harbah Lance's final form. Its sharpness grants it a menacing air.,icon_lance,0,0
270598,Turbulent Lance 6,Weapon,Lance,3,0,0,0,The Harbah Lance's final form. Its sharpness grants it a menacing air.,icon_lance,0,0
270599,Rebellion Lance 7,Weapon,Lance,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Harbah Lance.,icon_lance,0,0
270849,Seditious Lance 1,Weapon,Lance,6,0,0,0,A Lance that carves its fury into foes. Evading repeatedly while drawn restores some Sharpness.,icon_lance,0,0
270850,Seditious Lance 2,Weapon,Lance,6,0,0,0,A Lance that carves its fury into foes. Evading repeatedly while drawn restores some Sharpness.,icon_lance,0,0
270851,Hadad Sedition 3,Weapon,Lance,6,0,0,0,The Seditious Lance's final form. Waving it is akin to a bold declaration of war.,icon_lance,0,0
270852,Hadad Sedition 4,Weapon,Lance,6,0,0,0,The Seditious Lance's final form. Waving it is akin to a bold declaration of war.,icon_lance,0,0
270853,Hadad Sedition 5,Weapon,Lance,6,0,0,0,The Seditious Lance's final form. Waving it is akin to a bold declaration of war.,icon_lance,0,0
270854,Sedition Stabber 6,Weapon,Lance,6,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Seditious Lance.,icon_lance,0,0
271105,Barbarian Tusk 1,Weapon,Lance,3,0,0,0,"Spear popular among the roughest and rowdiest hunters. Also called a ""Skull Lance.""",icon_lance,0,0
271106,Barbarian Tusk 2,Weapon,Lance,3,0,0,0,"Spear popular among the roughest and rowdiest hunters. Also called a ""Skull Lance.""",icon_lance,0,0
271107,Barbarian Tusk 3,Weapon,Lance,3,0,0,0,"Spear popular among the roughest and rowdiest hunters. Also called a ""Skull Lance.""",icon_lance,0,0
271108,Barbarian Tusk 4,Weapon,Lance,3,0,0,0,"Spear popular among the roughest and rowdiest hunters. Also called a ""Skull Lance.""",icon_lance,0,0
271109,Barbarian Fang 5,Weapon,Lance,3,0,0,0,"The Barbarian Tusk's final form. For when a messy, brutal stab is in order.",icon_lance,0,0
271110,Barbarian Fang 6,Weapon,Lance,3,0,0,0,"The Barbarian Tusk's final form. For when a messy, brutal stab is in order.",icon_lance,0,0
271111,Barbarian Fang 7,Weapon,Lance,3,0,0,0,"The Barbarian Tusk's final form. For when a messy, brutal stab is in order.",icon_lance,0,0
271112,Barbarian Spear 8,Weapon,Lance,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Barbarian Tusk.,icon_lance,0,0
271361,Barbaroi Tusk 1,Weapon,Lance,4,0,0,0,Improved Bone Lance. Treasured by the hunters of the hinterlands.,icon_lance,0,0
271362,Barbaroi Tusk 2,Weapon,Lance,4,0,0,0,Improved Bone Lance. Treasured by the hunters of the hinterlands.,icon_lance,0,0
271363,Ogre Tusk 3,Weapon,Lance,4,0,0,0,The Barbaroi Tusk's final form. Why have extra frills if they'll just get dirty?,icon_lance,0,0
271364,Ogre Tusk 4,Weapon,Lance,4,0,0,0,The Barbaroi Tusk's final form. Why have extra frills if they'll just get dirty?,icon_lance,0,0
271365,Ogre Tusk 5,Weapon,Lance,4,0,0,0,The Barbaroi Tusk's final form. Why have extra frills if they'll just get dirty?,icon_lance,0,0
271366,Great Ogre Tusk 6,Weapon,Lance,4,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Barbaroi Tusk.,icon_lance,0,0
271617,Bone Claw Lance 1,Weapon,Lance,2,0,0,0,More than adequate as a beginner's Lance. Dazzles others with the vivid white and red color scheme.,icon_lance,0,0
271618,Bone Claw Lance 2,Weapon,Lance,2,0,0,0,More than adequate as a beginner's Lance. Dazzles others with the vivid white and red color scheme.,icon_lance,0,0
271619,Bone Claw Lance 3,Weapon,Lance,2,0,0,0,More than adequate as a beginner's Lance. Dazzles others with the vivid white and red color scheme.,icon_lance,0,0
271620,Bone Claw Lance 4,Weapon,Lance,2,0,0,0,More than adequate as a beginner's Lance. Dazzles others with the vivid white and red color scheme.,icon_lance,0,0
271621,Red Lord Lance 5,Weapon,Lance,2,0,0,0,The Bone Claw Lance's final form. Its obscene red shade darkens with use.,icon_lance,0,0
271622,Red Lord Lance 6,Weapon,Lance,2,0,0,0,The Bone Claw Lance's final form. Its obscene red shade darkens with use.,icon_lance,0,0
271623,Red Lord Lance 7,Weapon,Lance,2,0,0,0,The Bone Claw Lance's final form. Its obscene red shade darkens with use.,icon_lance,0,0
271624,Red Crab Lance 8,Weapon,Lance,2,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Bone Claw Lance.,icon_lance,0,0
271873,Ceanataur Stinger 1,Weapon,Lance,2,0,0,0,Offensive Lance with great Sharpness. Made from the hard shell of a Shogun.,icon_lance,0,0
271874,Ceanataur Stinger 2,Weapon,Lance,2,0,0,0,Offensive Lance with great Sharpness. Made from the hard shell of a Shogun.,icon_lance,0,0
271875,Ceanataur Stinger 3,Weapon,Lance,2,0,0,0,Offensive Lance with great Sharpness. Made from the hard shell of a Shogun.,icon_lance,0,0
271876,Ceanataur Stinger 4,Weapon,Lance,2,0,0,0,Offensive Lance with great Sharpness. Made from the hard shell of a Shogun.,icon_lance,0,0
271877,Ceanataur Piercer 5,Weapon,Lance,2,0,0,0,The Ceanataur Stinger's final form effortlessly pinpoints a foe's vitals.,icon_lance,0,0
271878,Ceanataur Piercer 6,Weapon,Lance,2,0,0,0,The Ceanataur Stinger's final form effortlessly pinpoints a foe's vitals.,icon_lance,0,0
271879,Ceanataur Piercer 7,Weapon,Lance,2,0,0,0,The Ceanataur Stinger's final form effortlessly pinpoints a foe's vitals.,icon_lance,0,0
271880,Master Piercer 8,Weapon,Lance,2,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Ceanataur Stinger.,icon_lance,0,0
272129,Volvi Stroke 1,Weapon,Lance,2,0,0,0,"Like the Volvidon it came from, once there's a target, it goes straight to kill.",icon_lance,0,0
272130,Volvi Stroke 2,Weapon,Lance,2,0,0,0,"Like the Volvidon it came from, once there's a target, it goes straight to kill.",icon_lance,0,0
272131,Volvi Stroke 3,Weapon,Lance,2,0,0,0,"Like the Volvidon it came from, once there's a target, it goes straight to kill.",icon_lance,0,0
272132,Volvi Stroke 4,Weapon,Lance,2,0,0,0,"Like the Volvidon it came from, once there's a target, it goes straight to kill.",icon_lance,0,0
272133,Volvi Sweep 5,Weapon,Lance,2,0,0,0,The Volvi Stroke's final form has flexibility that makes kills extra quick.,icon_lance,0,0
272134,Volvi Sweep 6,Weapon,Lance,2,0,0,0,The Volvi Stroke's final form has flexibility that makes kills extra quick.,icon_lance,0,0
272135,Volvi Sweep 7,Weapon,Lance,2,0,0,0,The Volvi Stroke's final form has flexibility that makes kills extra quick.,icon_lance,0,0
272136,Volvi Swindler 8,Weapon,Lance,2,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Volvi Stroke.,icon_lance,0,0
272385,Ploshasta 1,Weapon,Lance,1,0,0,0,A Lance made of Rhenoplos parts that's balanced and handles well.,icon_lance,0,0
272386,Ploshasta 2,Weapon,Lance,1,0,0,0,A Lance made of Rhenoplos parts that's balanced and handles well.,icon_lance,0,0
272387,Ploshasta 3,Weapon,Lance,1,0,0,0,A Lance made of Rhenoplos parts that's balanced and handles well.,icon_lance,0,0
272388,Ploshasta 4,Weapon,Lance,1,0,0,0,A Lance made of Rhenoplos parts that's balanced and handles well.,icon_lance,0,0
272389,Ploshasta 5,Weapon,Lance,1,0,0,0,A Lance made of Rhenoplos parts that's balanced and handles well.,icon_lance,0,0
272390,Rhenohasta 6,Weapon,Lance,1,0,0,0,The Ploshasta's final form is well balanced to handle every situation.,icon_lance,0,0
272391,Rhenohasta 7,Weapon,Lance,1,0,0,0,The Ploshasta's final form is well balanced to handle every situation.,icon_lance,0,0
272392,Rhenohasta 8,Weapon,Lance,1,0,0,0,The Ploshasta's final form is well balanced to handle every situation.,icon_lance,0,0
272393,Rhenoplos Spear 9,Weapon,Lance,1,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Ploshasta.,icon_lance,0,0
272641,Spiral Heat 1,Weapon,Lance,6,0,0,0,A Lance made from the beak of an Agnaktor. Capable of piercing solid rock.,icon_lance,0,0
272642,Spiral Heat 2,Weapon,Lance,6,0,0,0,A Lance made from the beak of an Agnaktor. Capable of piercing solid rock.,icon_lance,0,0
272643,Agnaktor Firelance 3,Weapon,Lance,6,0,0,0,Swirls of fire quickly turn all to ash with the Spiral Heat's final form.,icon_lance,0,0
272644,Agnaktor Firelance 4,Weapon,Lance,6,0,0,0,Swirls of fire quickly turn all to ash with the Spiral Heat's final form.,icon_lance,0,0
272645,Agnaktor Firelance 5,Weapon,Lance,6,0,0,0,Swirls of fire quickly turn all to ash with the Spiral Heat's final form.,icon_lance,0,0
272646,Vaskignator 6,Weapon,Lance,6,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Spiral Heat.,icon_lance,0,0
272897,Usurper's Coming 1,Weapon,Lance,3,0,0,0,A Lance embodying a fierce king. Erases foes from existence with lightning-filled thrusts.,icon_lance,0,0
272898,Usurper's Coming 2,Weapon,Lance,3,0,0,0,A Lance embodying a fierce king. Erases foes from existence with lightning-filled thrusts.,icon_lance,0,0
272899,Usurper's Coming 3,Weapon,Lance,3,0,0,0,A Lance embodying a fierce king. Erases foes from existence with lightning-filled thrusts.,icon_lance,0,0
272900,Despot's Cacophony 4,Weapon,Lance,3,0,0,0,Banish the unworthy to hell with the final form of the Usurper's Coming.,icon_lance,0,0
272901,Despot's Cacophony 5,Weapon,Lance,3,0,0,0,Banish the unworthy to hell with the final form of the Usurper's Coming.,icon_lance,0,0
272902,Despot's Cacophony 6,Weapon,Lance,3,0,0,0,Banish the unworthy to hell with the final form of the Usurper's Coming.,icon_lance,0,0
272903,Oppressor's Genesis 7,Weapon,Lance,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Usurper's Coming.,icon_lance,0,0
273153,Ludroth Bone Spear 1,Weapon,Lance,1,0,0,0,A Lance made of Ludroth bone. Its drill-like shape enhances the weapon's piercing power.,icon_lance,0,0
273154,Ludroth Bone Spear 2,Weapon,Lance,1,0,0,0,A Lance made of Ludroth bone. Its drill-like shape enhances the weapon's piercing power.,icon_lance,0,0
273155,Ludroth Bone Spear 3,Weapon,Lance,1,0,0,0,A Lance made of Ludroth bone. Its drill-like shape enhances the weapon's piercing power.,icon_lance,0,0
